Date,Open,High,Low,Close,Adj Close,Volume,SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_open,DJ_high,DJ_low,DJ_close,DJ_Ajclose,DJ_volume,EG_open,EG_high,EG_low,EG_close,EG_Ajclose,EG_volume,EU_Price,EU_open,EU_high,EU_low,EU_Trend,OF_Price,OF_Open,OF_High,OF_Low,OF_Volume,OF_Trend,OS_Trend
12/29/2016,109.230003,110.529999,109.160004,110.290001,110.290001,7513500,224.479996,224.889999,223.839996,224.350006,215.969238,47719500,19835.46094,19878.43945,19788.93945,19819.7793,19819.7793,172040000,16.25,17.049999,16,16.9,16.8122829999999,1439000,1.0492,1.0417,1.0494,1.0406,1,56.14,56.01,56.63,55.91,49080,0,1
12/30/2016,110.379997,110.620003,109.529999,109.610001,109.610001,8873700,224.729996,224.830002,222.729996,223.529999,215.179871,108998300,19833.16992,19852.55078,19718.66992,19762.59961,19762.59961,271910000,16.799999,17.200001,16,16.1,16.016436,1422200,1.0516,1.0492,1.0654,1.0482,1,56.82,57,57.2,56.46,129100,1,1
1/3/2017,109.620003,111,109.370003,110.470001,110.470001,7527400,225.039993,225.830002,223.880005,225.240005,216.826019,91366500,19872.85938,19938.5293,19775.92969,19881.75977,19881.75977,339180000,16.25,16.9,16.200001,16.700001,16.613323,1059000,1.0406,1.0455,1.0492,1.0341,0,55.47,57.05,58.37,55.3,340820,0,0
1/4/2017,111.059998,111.220001,110.610001,110.860001,110.860001,4904100,225.619995,226.75,225.610001,226.580002,218.115921,78744400,19890.93945,19956.14063,19878.83008,19942.16016,19942.16016,280010000,16.9,17.1,16.5,17.1,17.011246,1127200,1.0488,1.0405,1.0501,1.0389,1,56.46,55.73,56.55,55.33,282550,1,1
1/5/2017,112.160004,112.940002,112.07,112.580002,112.580002,9606800,226.270004,226.580002,225.479996,226.399994,217.942657,78379000,19924.56055,19948.59961,19811.11914,19899.28906,19899.28906,269920000,17.450001,18.15,17.4,17.950001,17.856834,1369300,1.0607,1.0493,1.0619,1.0482,1,56.89,56.35,57.35,56.01,269610,1,1
1/6/2017,111.809998,112.379997,111.57,111.75,111.75,7686100,226.529999,227.75,225.899994,227.210007,218.722412,71559900,19906.96094,19999.63086,19834.08008,19963.80078,19963.80078,277700000,17.6,18.1,16.65,17,16.911764,1613000,1.0533,1.0606,1.0624,1.0523,0,57.1,56.88,57.47,56.28,234870,1,0
1/9/2017,112.389999,113.040001,112.18,112.669998,112.669998,5353200,226.910004,227.070007,226.419998,226.460007,218.000443,46265300,19931.41016,19943.7793,19887.38086,19887.38086,19887.38086,287060000,17.1,17.200001,16.6,16.75,16.663063,1032800,1.0574,1.0539,1.0584,1.051,1,54.94,56.81,57,54.74,266390,0,0
1/10/2017,112.940002,113.449997,112.639999,113.150002,113.150002,6093400,226.479996,227.449997,226.009995,226.460007,218.000443,63771900,19876.34961,19957.11914,19836.0293,19855.5293,19855.5293,299410000,17,17.4,16.5,16.85,16.762543,896600,1.0554,1.0573,1.0628,1.0551,0,53.64,54.95,55.36,53.58,332980,0,0
1/11/2017,112.870003,114.190002,112.169998,113.5,113.5,9918700,226.360001,227.100006,225.589996,227.100006,218.616516,74650000,19887.38086,19973.41992,19833.16016,19954.2793,19954.2793,336150000,16.700001,17.549999,16.15,17.25,17.160467,2007000,1.0582,1.0556,1.0624,1.0454,1,55.1,53.8,55.67,53.7,419900,1,1
1/12/2017,114.519997,114.93,113.809998,113.910004,113.910004,8457300,226.5,226.75,224.960007,226.529999,218.067825,72113200,19926.21094,19929.28906,19770.4707,19891,19891,306290000,17.75,17.799999,16.35,16.65,16.563581,1752900,1.0613,1.0582,1.0687,1.0573,1,56.01,55.19,56.43,55.01,331630,1,1
1/13/2017,113.650002,114.309998,113.190002,114.209999,114.209999,7261500,226.729996,227.399994,226.690002,227.050003,218.568375,62717900,19912.53906,19952.0293,19849.38086,19885.73047,19885.73047,263780000,16.450001,17.299999,16.299999,17,16.911764,932300,1.0644,1.0612,1.0674,1.0598,1,55.45,56,56.21,55.28,247090,0,0
1/17/2017,115.889999,115.959999,115.5,115.849998,115.849998,9108900,226.309998,226.779999,225.800003,226.25,217.798279,59261200,19848.82031,19882.99023,19775.34961,19826.76953,19826.76953,341900000,17.65,17.75,16.950001,17.200001,17.110727,1345500,1.0714,1.0599,1.0719,1.0595,1,55.47,55.74,56.95,55.4,335730,0,1
1/18/2017,115.739998,115.919998,114.559998,114.870003,114.870003,6498100,226.539993,226.800003,225.899994,226.75,218.279602,54793300,19822.73047,19828.19922,19739,19804.7207,19804.7207,279760000,17.15,17.4,16.4,16.75,16.663063,1423800,1.0631,1.0713,1.0716,1.0624,0,53.92,55.48,55.9,53.77,360150,0,0
1/19/2017,114.32,114.959999,113.940002,114.769997,114.769997,6437000,226.839996,227,225.410004,225.910004,217.470978,66608800,19813.55078,19824.14063,19677.93945,19732.40039,19732.40039,301750000,16.5,16.950001,16.299999,16.700001,16.613323,900100,1.0664,1.0629,1.0677,1.0588,1,54.16,54.29,54.77,53.9,346870,1,1
1/20/2017,114.650002,115.760002,114.32,115.050003,115.050003,12261500,226.699997,227.309998,225.970001,226.740005,218.269989,129168600,19795.06055,19843.93945,19759.14063,19827.25,19827.25,435260000,16.75,17.450001,16.6,17.299999,17.210207,857700,1.0703,1.0667,1.0713,1.0627,1,55.49,54.33,55.8,54.18,293540,1,1
1/23/2017,115.510002,116.169998,115.199997,115.790001,115.790001,6373100,226.740005,226.809998,225.270004,226.149994,217.701981,75061600,19794.78906,19833.98047,19732.35938,19799.84961,19799.84961,326690000,17.549999,17.700001,17.25,17.65,17.55839,701200,1.0765,1.0687,1.0773,1.0686,1,55.23,55.7,55.75,54.65,305850,0,1
1/24/2017,115.690002,116.019997,114.940002,115.269997,115.269997,5798800,226.399994,228.080002,226.270004,227.600006,219.097855,95555300,19794.67969,19949.24023,19786.71094,19912.71094,19912.71094,374460000,17.700001,17.9,17.35,17.85,17.757353,1155400,1.0731,1.0763,1.0775,1.0718,0,55.44,55.42,55.87,55.07,254890,1,1
1/25/2017,114.139999,114.440002,113.68,114.32,114.32,6697500,228.699997,229.570007,228.509995,229.570007,220.994247,84437700,19994.48047,20082,19994.48047,20068.50977,20068.50977,372240000,17.5,17.75,17.15,17.549999,17.45891,888100,1.0748,1.0734,1.0773,1.0713,1,55.08,55.24,55.65,54.75,275730,0,1
1/27/2017,112.93,113.550003,112.809998,113.489998,113.489998,6706600,229.419998,229.589996,228.759995,228.970001,220.416656,59711100,20103.35938,20115.9707,20072.64063,20093.7793,20093.7793,343130000,16.799999,17.200001,16.700001,17.15,17.060986,541900,1.0699,1.0685,1.0729,1.0661,1,55.52,56.09,56.5,54.86,142070,0,0
1/30/2017,113.610001,114.300003,113.540001,113.970001,113.970001,7687800,228.169998,228.199997,226.410004,227.550003,219.049713,79737300,20028.61914,20028.61914,19870.39063,19971.13086,19971.13086,317280000,17.25,17.450001,16.9,17,16.911764,608500,1.0695,1.0692,1.0742,1.0619,0,55.23,55.47,55.7,54.97,104900,0,0
1/31/2017,115.269997,115.82,115.18,115.550003,115.550003,10421900,226.979996,227.600006,226.320007,227.529999,219.030441,75880800,19913.16016,19918.16992,19784.76953,19864.08984,19864.08984,373750000,17.5,17.700001,17.15,17.65,17.55839,1168300,1.0798,1.0695,1.0814,1.0684,1,55.7,55.25,56,54.9,28800,1,1
2/1/2017,114.660004,115.449997,114.139999,115.199997,115.199997,6932900,227.529999,228.589996,226.940002,227.619995,219.117111,79117700,19923.81055,19967.73047,19845.99023,19890.93945,19890.93945,426670000,17.549999,18,17.25,17.700001,17.608131,1134700,1.0769,1.0798,1.081,1.0731,0,56.8,55.55,56.83,55.36,301240,1,1
2/2/2017,116.260002,116.57,115.629997,115.839996,115.839996,7189500,227.619995,228.100006,226.820007,227.770004,219.26149,69657600,19858.33984,19922.75,19831.08984,19884.91016,19884.91016,347220000,18.15,18.25,17.65,18,17.906574,813200,1.0758,1.0767,1.0829,1.0753,0,56.56,56.53,57.45,56.33,297350,0,1
2/3/2017,115.730003,116.370003,115.709999,116.129997,116.129997,9455500,228.820007,229.550003,228.460007,229.339996,220.772842,80563200,19964.21094,20081.48047,19964.21094,20071.46094,20071.46094,344220000,17.9,18.25,17.799999,18,17.906574,605400,1.0784,1.0759,1.08,1.0714,1,56.81,56.92,57.3,56.39,264760,1,1
2/6/2017,117.07,117.739998,116.739998,117.699997,117.699997,8547800,228.869995,229.330002,228.539993,228.929993,220.378174,57790100,20025.60938,20094.94922,20002.81055,20052.41992,20052.41992,281720000,18.299999,19,18,18.950001,18.851645,1004600,1.075,1.0781,1.0801,1.0703,0,55.72,56.85,57.13,55.65,252700,0,0
2/7/2017,117.309998,117.739998,117.199997,117.459999,117.459999,8621000,229.380005,229.660004,228.720001,228.940002,220.387787,57931200,20107.61914,20155.34961,20068.67969,20090.28906,20090.28906,279670000,18.799999,19.35,18.700001,18.85,18.752163,977400,1.0681,1.075,1.0751,1.0654,0,55.05,55.91,55.98,54.58,317180,0,0
2/8/2017,118.089996,118.589996,117.809998,118.190002,118.190002,9633400,228.940002,229.389999,228.309998,229.240005,220.676605,51566200,20049.28906,20068.2793,20015.33008,20054.33984,20054.33984,280410000,19.15,19.549999,18.950001,19.25,19.150087,1433600,1.0698,1.0682,1.0715,1.0639,1,55.12,54.5,55.68,54.44,409830,1,1
2/9/2017,118.190002,118.580002,117.199997,117.290001,117.290001,8177200,229.240005,230.949997,229.240005,230.600006,221.985748,65955200,20061.73047,20206.35938,20061.73047,20172.40039,20172.40039,325310000,19.25,19.450001,18.549999,18.65,18.5532,773600,1.0656,1.0699,1.0711,1.065,0,55.63,55.3,55.92,55.23,263400,1,1
2/10/2017,116.68,117.860001,116.669998,117.599998,117.599998,9072100,231,231.770004,230.619995,231.509995,222.861786,66015900,20211.23047,20298.21094,20204.75977,20269.36914,20269.36914,312230000,18.35,19,18.25,18.950001,18.851645,1002300,1.0641,1.0658,1.067,1.0609,0,56.7,55.66,56.88,55.59,284710,1,1
2/13/2017,116.730003,116.949997,116.150002,116.800003,116.800003,7354900,232.080002,233.070007,232.050003,232.770004,224.074707,55182100,20338.53906,20441.48047,20322.94922,20412.16016,20412.16016,314620000,18.700001,18.799999,18.299999,18.4,18.304499,949000,1.0598,1.0634,1.0658,1.0592,0,55.59,56.68,56.81,55.41,234310,0,0
2/14/2017,117.510002,117.559998,116.379997,116.93,116.93,6920800,232.559998,233.710007,232.160004,233.699997,224.969955,67794500,20374.2207,20504.41016,20374.01953,20504.41016,20504.41016,356580000,18.75,18.799999,18.1,18.6,18.50346,833900,1.0577,1.0596,1.0634,1.0559,0,55.97,55.75,56.46,55.53,254980,1,1
2/15/2017,116.330002,117.480003,116.25,117.449997,117.449997,7088400,233.449997,235.139999,233.389999,234.919998,226.144394,86785800,20504.26953,20620.44922,20496.0293,20611.85938,20611.85938,384380000,18.25,18.9,18.15,18.4,18.304499,935200,1.0601,1.0577,1.0611,1.0523,1,55.75,55.82,56.25,55.56,272520,0,0
2/16/2017,117.93,118.349998,117.830002,118.080002,118.080002,6378700,234.949997,235.160004,233.850006,234.720001,225.951889,84722400,20627.31055,20639.86914,20556.83008,20619.76953,20619.76953,354120000,18.450001,19.15,18.450001,19,18.901384,715300,1.0674,1.06,1.0682,1.0588,1,55.65,55.74,56.24,55.13,310840,0,1
2/17/2017,118.190002,118.400002,117.620003,117.68,117.68,7338100,233.949997,235.089996,233.929993,235.089996,226.308044,77204100,20564.13086,20624.05078,20532.60938,20624.05078,20624.05078,340620000,19,19.1,18.299999,18.299999,18.205017,794300,1.0614,1.0675,1.0679,1.0605,0,55.81,55.73,55.88,55.1,270490,1,0
2/21/2017,117.040001,118,116.769997,117.75,117.75,6166900,235.520004,236.690002,235.509995,236.490005,227.655746,88946100,20663.42969,20757.64063,20663.36914,20743,20743,336880000,18.1,18.299999,17.85,18.15,18.055796,684900,1.0537,1.0611,1.0618,1.0526,0,56.66,56.17,57.31,56.1,335440,1,1
2/22/2017,117.860001,118.019997,117.239998,117.910004,117.910004,6057200,236.020004,236.539993,235.830002,236.279999,227.453598,62115200,20715.41016,20781.58984,20692.39063,20775.59961,20775.59961,310530000,18.1,18.4,17.6,18.25,18.155277,985800,1.0556,1.0534,1.0574,1.0493,1,55.84,56.74,57.01,55.64,245160,0,0
2/23/2017,118.760002,119.160004,118.68,118.940002,118.940002,7523300,236.880005,236.899994,235.559998,236.440002,227.60762,74615900,20817.21094,20840.69922,20746.41016,20810.32031,20810.32031,302110000,18.549999,18.65,17.950001,18.049999,17.956314,974400,1.0581,1.0557,1.0597,1.0538,1,56.58,56.2,57.26,56.18,223590,1,1
2/24/2017,119.739998,119.879997,119.25,119.699997,119.699997,9809000,235.460007,236.789993,235.410004,236.740005,227.896423,82381600,20751.91016,20821.75977,20733.94922,20821.75977,20821.75977,292540000,18.299999,18.35,16.1,16.1,16.016436,1880300,1.0563,1.0583,1.062,1.0557,0,55.99,56.4,56.66,55.74,164960,0,0
2/27/2017,119.730003,120.400002,119.120003,119.120003,119.120003,9263500,236.639999,237.309998,236.350006,237.110001,228.252594,56515400,20808.71094,20851.33008,20774.75977,20837.43945,20837.43945,256540000,16.4,17.15,15.7,15.8,15.717993,1297500,1.0588,1.0562,1.0633,1.0552,1,55.93,55.96,56.77,55.86,139290,0,1
2/28/2017,119.709999,119.839996,118.82,119.230003,119.230003,8727800,236.669998,236.949997,236.020004,236.470001,227.63649,96961900,20833.88086,20841.24023,20781.21094,20812.24023,20812.24023,339210000,15.95,16.35,15.25,15.3,15.220589,1643500,1.0577,1.0587,1.0632,1.057,0,55.59,56.02,56.15,55.23,28350,0,0
3/1/2017,117.980003,119.120003,117.949997,119.059998,119.059998,8679600,238.389999,240.320007,238.369995,239.779999,230.82283,149158200,20957.28906,21169.10938,20957.28906,21115.55078,21115.55078,392820000,15.15,15.7,14.95,15.4,15.320068,1147400,1.0548,1.0575,1.059,1.0514,0,56.36,56.45,57.05,56.24,261740,1,0
3/2/2017,117.760002,118.339996,117.230003,117.580002,117.580002,10986300,239.559998,239.570007,238.210007,238.270004,229.369263,70246000,21128.91016,21129.19922,20996.60938,21002.9707,21002.9707,319910000,15.15,15.4,14.4,14.45,14.375,1332100,1.0507,1.0547,1.0552,1.0493,0,55.08,56.31,56.44,55.03,350120,0,0
3/3/2017,116.949997,117.730003,116.440002,117.510002,117.510002,10665800,238.169998,238.610001,237.729996,238.419998,229.513641,81974300,21008.75,21039.96094,20953.85938,21005.71094,21005.71094,254420000,14.65,14.85,14.25,14.75,14.75,1045800,1.0623,1.0508,1.0626,1.0502,1,55.9,55.18,55.95,55.09,248710,1,1
3/6/2017,117.349998,117.349998,116.629997,116.720001,116.720001,4883500,237.5,238.119995,237.009995,237.710007,228.830185,55391500,20955.71094,20986.42969,20912.10938,20954.33984,20954.33984,266620000,14.75,14.75,13.8,14.3,14.3,1237600,1.0581,1.0617,1.0643,1.0575,0,56.01,55.8,56.25,55.32,224200,1,0
3/7/2017,116.129997,116.25,115.620003,115.779999,115.779999,6846300,237.360001,237.770004,236.759995,237,228.146667,65103700,20934.89063,20970.53906,20901.25977,20924.75977,20924.75977,274630000,14.25,14.55,13.8,13.85,13.85,933300,1.0566,1.0583,1.0603,1.0557,0,55.92,55.95,56.65,55.56,269520,0,0
3/8/2017,114.989998,115.360001,114.949997,115.059998,115.059998,7620900,237.339996,237.639999,236.399994,236.559998,227.723114,78168800,20940.43945,20951.43945,20835.58008,20855.73047,20855.73047,296780000,13.75,14.45,13.7,14.3,14.3,1344400,1.0541,1.0566,1.0576,1.0535,0,53.11,55.63,55.77,52.93,444130,0,0
3/9/2017,114.779999,115.029999,114.410004,114.470001,114.470001,6410900,236.699997,237.240005,235.740005,236.860001,228.011917,90683900,20864.32031,20900.57031,20777.16016,20858.18945,20858.18945,275960000,14.25,14.45,14,14.3,14.3,1365800,1.0577,1.0541,1.0617,1.0525,1,52.19,53.49,53.86,51.5,504120,0,0
3/10/2017,114.449997,114.730003,114.129997,114.720001,114.720001,7929500,237.970001,238.020004,236.589996,237.690002,228.810928,81991700,20919.00977,20940.28906,20827.66016,20902.98047,20902.98047,315430000,14.4,15,14.05,14.9,14.9,952500,1.0672,1.0577,1.0702,1.0572,1,51.37,52.33,53.02,51.14,351340,0,0
3/13/2017,114.629997,114.910004,114.510002,114.739998,114.739998,5807400,237.619995,237.860001,237.240005,237.809998,228.926453,57256800,20899.2793,20926.06055,20845.71094,20881.48047,20881.48047,289260000,15,15.15,14.7,14.9,14.9,881900,1.0654,1.0672,1.0715,1.065,0,51.35,51.49,51.7,50.85,276760,0,1
3/14/2017,114.540001,115.010002,114.029999,114.120003,114.120003,5301800,237.179993,237.240005,236.190002,236.899994,228.050415,59880800,20848.59961,20874,20786.31055,20837.36914,20837.36914,246820000,14.8,15.2,14.05,14.25,14.25,888300,1.0604,1.0655,1.0664,1.0599,0,50.92,51.34,51.86,50.25,411630,0,1
3/15/2017,114.290001,116.25,114.019997,116.25,116.25,13524100,237.559998,239.440002,237.289993,238.949997,230.023865,96081800,20874.7793,20977.4707,20859.59961,20950.09961,20950.09961,306590000,14.3,15.65,14.2,15.55,15.55,1520300,1.0735,1.0604,1.0742,1.0603,1,51.81,51.5,52.15,51.36,327900,1,1
3/16/2017,117.269997,117.290001,116.690002,116.730003,116.730003,9322000,239.110001,239.199997,238.100006,238.479996,229.571396,78344000,20969.26953,21000.10938,20893.5,20934.55078,20934.55078,264360000,15.95,16.049999,15.45,15.45,15.45,982600,1.0766,1.0734,1.0772,1.0706,1,51.74,52.08,52.65,51.5,281530,0,0
3/17/2017,117.040001,117.269997,116.910004,116.989998,116.989998,4683000,237.75,237.970001,237.029999,237.029999,229.168243,89002100,20965.36914,20980.50977,20911.07031,20914.61914,20914.61914,535280000,15.5,15.75,15.15,15.5,15.5,1482100,1.0738,1.0765,1.0784,1.0728,0,51.76,51.74,52.18,51.53,220350,1,0
3/20/2017,117.309998,117.599998,117.209999,117.510002,117.510002,4000200,237.029999,237.360001,236.320007,236.770004,228.91687,52537000,20916.26953,20955.44922,20885.69922,20905.85938,20905.85938,253610000,15.5,15.65,15.05,15.4,15.4,882000,1.0739,1.074,1.0779,1.0725,1,51.62,51.8,51.94,51.01,239250,0,0
3/21/2017,117.769997,118.800003,117.760002,118.540001,118.540001,9567900,237.470001,237.610001,233.580002,233.729996,225.977692,131809300,20956.33008,20970.03906,20653.25977,20668.00977,20668.00977,369320000,15.45,16.1,15.15,15.85,15.85,1212900,1.0811,1.074,1.0822,1.072,1,50.96,51.7,52.22,50.73,291710,0,0
3/22/2017,118.870003,119.150002,118.68,118.830002,118.830002,7287400,233.770004,234.610001,233.050003,234.279999,226.509445,97569200,20640.41992,20686.21094,20578.94922,20661.30078,20661.30078,325090000,15.85,16.049999,15.55,15.75,15.75,619000,1.0797,1.081,1.0827,1.0776,0,50.64,50.86,50.98,49.71,327910,0,1
3/23/2017,119.150002,119.25,118.32,118.669998,118.669998,6201100,234.279999,235.339996,233.600006,234.029999,226.267746,100410300,20645.07031,20757.89063,20618.61914,20656.58008,20656.58008,280050000,15.8,15.9,15.4,15.85,15.85,847900,1.0783,1.0797,1.0807,1.0769,0,50.56,50.83,51.1,50.25,320210,0,0
3/24/2017,118.5,119.209999,118.389999,118.860001,118.860001,6879600,234.380005,235.039993,232.960007,233.860001,226.103378,112504900,20674.44922,20718.33008,20529.66992,20596.7207,20596.7207,292980000,15.7,16,15.65,15.7,15.7,439400,1.0799,1.0784,1.082,1.0761,1,50.8,50.64,51.06,50.4,215340,1,1
3/27/2017,119.93,120.080002,119.269997,119.529999,119.529999,8519600,231.929993,233.919998,231.610001,233.619995,225.871338,87454500,20488.34961,20578.46094,20412.80078,20550.98047,20550.98047,269380000,15.95,16.5,15.75,16.25,16.25,733800,1.0865,1.0797,1.0905,1.0795,1,50.75,51.03,51.1,50.03,195520,0,0
3/28/2017,119.739998,119.830002,118.779999,119.040001,119.040001,7112800,233.270004,235.809998,233.139999,235.320007,227.514954,93483900,20542.14063,20735.60938,20520.09961,20701.5,20701.5,299670000,16.35,16.450001,15.65,15.8,15.8,849100,1.0813,1.0864,1.0873,1.0797,0,51.33,50.77,51.87,50.77,186410,1,1
3/29/2017,119.220001,119.449997,119.050003,119.330002,119.330002,4911000,234.990005,235.809998,234.729996,235.539993,227.727676,61950400,20675.75,20684.73047,20625.0293,20659.32031,20659.32031,238320000,16.549999,17.700001,16.35,17.4,17.4,1711300,1.0767,1.0811,1.0827,1.0739,0,52.42,51.43,52.48,51.36,140440,1,1
3/30/2017,118.769997,119.120003,118.32,118.470001,118.470001,6894600,235.470001,236.520004,235.270004,236.289993,228.452774,56737900,20662.78906,20753.7793,20643.59961,20728.49023,20728.49023,270900000,17.4,17.700001,17.25,17.4,17.4,884900,1.0675,1.0765,1.0772,1.0671,0,52.96,52.39,53.1,52.03,128550,1,1
3/31/2017,118.610001,119.080002,118.459999,118.720001,118.720001,8520800,235.899994,236.509995,235.679993,235.740005,227.921021,73733100,20700.33984,20722.58984,20660.67969,20663.2207,20663.2207,303770000,17.5,17.700001,17,17.049999,17.049999,1091200,1.0652,1.0675,1.0705,1.0652,0,52.83,52.83,53.45,52.35,27460,0,1
4/3/2017,118.690002,119.370003,118.669998,119.349998,119.349998,6105700,235.800003,236.029999,233.910004,235.330002,227.524643,85546500,20665.16992,20692.33984,20517.82031,20650.21094,20650.21094,285670000,17.049999,17.4,17,17.200001,17.200001,861000,1.0671,1.06599999999999,1.0683,1.0643,1,53.12,53.62,53.74,53.03,241750,1,0
4/4/2017,119.589996,119.769997,119.379997,119.620003,119.620003,4687300,235,235.580002,234.559998,235.479996,227.669647,56466200,20634.93945,20701.28906,20605.30078,20689.24023,20689.24023,237390000,17.200001,17.4,17.049999,17.200001,17.200001,586300,1.0674,1.0669,1.0678,1.0635,1,54.17,53.18,54.38,52.73,302110,1,1
4/5/2017,118.620003,119.629997,118.400002,119.620003,119.620003,8106000,236.259995,237.389999,234.539993,234.779999,226.992874,108800600,20745.06055,20887.5,20639.55078,20648.15039,20648.15039,284980000,17.1,17.299999,16.6,17.1,17.1,1153100,1.0663,1.0672,1.069,1.0633,0,54.36,54.22,55.09,53.97,353020,1,0
4/6/2017,119.220001,119.419998,118.980003,119.18,119.18,4633500,234.940002,236.039993,234.429993,235.440002,227.630997,69135800,20653.76953,20746.46094,20612.16992,20662.94922,20662.94922,251720000,17.200001,17.549999,17.15,17.25,17.25,735300,1.0644,1.0663,1.0687,1.063,0,54.89,54.13,55,54.02,239470,1,1
4/7/2017,120.300003,120.669998,119.139999,119.459999,119.459999,12351100,235.149994,236,234.639999,235.199997,227.398926,74412300,20647.81055,20726.07031,20606.94922,20656.09961,20656.09961,219730000,17.65,18.049999,17.15,17.35,17.35,1006100,1.059,1.0644,1.0668,1.058,0,55.24,54.88,56.08,54.57,317780,1,1
4/10/2017,119.040001,119.690002,118.849998,119.459999,119.459999,4623700,235.360001,236.259995,234.729996,235.339996,227.534302,67615300,20668.2207,20750.33008,20614.85938,20658.01953,20658.01953,230480000,17.25,17.5,17.049999,17.4,17.4,609600,1.0596,1.0593,1.0609,1.0571,1,55.98,55.19,56.05,55.19,298900,1,1
4/11/2017,120.330002,121.400002,120.290001,121.190002,121.190002,12455300,234.899994,235.179993,233.339996,235.059998,227.263565,88045300,20644.32031,20660.0293,20512.56055,20651.30078,20651.30078,255120000,17.65,18.1,17.450001,17.799999,17.799999,766800,1.0602,1.0595,1.0631,1.0577,1,56.23,56.08,56.3,55.45,340420,1,1
4/12/2017,121.379997,122.220001,121.139999,122.019997,122.019997,9502500,234.740005,234.960007,233.770004,234.029999,226.267746,81864400,20637.94922,20642.53906,20553.0293,20591.85938,20591.85938,267670000,17.75,18,17.299999,17.75,17.75,1079000,1.0666,1.0606,1.0677,1.0589,1,55.86,56.28,56.65,55.5,373530,0,0
4/13/2017,122.540001,122.650002,122.029999,122.599998,122.599998,9892600,233.639999,234.490005,232.509995,232.509995,224.798157,92880400,20561.68945,20612.26953,20453.25,20453.25,20453.25,235810000,18.15,18.9,18.049999,18.450001,18.450001,2302000,1.0614,1.0664,1.0679,1.0609,0,55.89,55.66,56.06,55.56,325310,1,1
4/17/2017,122.550003,123.07,121.989998,122.239998,122.239998,8469600,233.110001,234.570007,232.880005,234.570007,226.789856,68405400,20484.75,20644.41016,20484.75,20636.91992,20636.91992,229240000,18.6,18.75,18.35,18.450001,18.450001,798700,1.0643,1.0615,1.0674,1.0603,1,55.36,55.55,55.98,55.29,158970,0,0
4/18/2017,122.43,123.029999,121.730003,122.82,122.82,10903700,233.720001,234.490005,233.080002,233.869995,226.113037,83225800,20561.39063,20600.11914,20462.2793,20523.2793,20523.2793,263180000,18.200001,18.65,17.950001,18.6,18.6,1053700,1.0734,1.0643,1.0737,1.0636,1,54.89,55.39,55.48,54.61,373100,0,0
4/19/2017,122.25,122.260002,121.279999,121.730003,121.730003,8472700,234.520004,234.949997,233.179993,233.440002,225.697327,68699900,20503.51953,20546.68945,20379.55078,20404.49023,20404.49023,294790000,18.299999,18.450001,17.85,18.1,18.1,2241300,1.0711,1.073,1.0738,1.07,0,52.93,54.78,55.2,52.58,435410,0,0
4/20/2017,121.82,122.169998,121.5,121.959999,121.959999,11787300,234.149994,235.850006,233.779999,235.339996,227.534302,92572200,20406.67969,20629.7793,20406.67969,20578.71094,20578.71094,312440000,17.950001,18.299999,17.799999,18,18,1151400,1.0717,1.0711,1.078,1.0709,1,52.99,53.09,53.55,52.68,401850,1,0
4/21/2017,122.139999,122.610001,121.730003,122.309998,122.309998,15608000,235.25,235.309998,234.130005,234.589996,226.809158,110389800,20578.09961,20601.40039,20505.33008,20547.75977,20547.75977,369600000,17.950001,18.049999,17.65,18,18,1225800,1.0728,1.0719,1.0739,1.0682,1,51.96,53,53.29,51.57,348480,0,0
4/24/2017,120.769997,121.510002,120.660004,121.480003,121.480003,11053600,237.179993,237.410004,234.559998,237.169998,229.303589,119209900,20723.58984,20792.19922,20723.58984,20763.89063,20763.89063,342400000,17.4,18,17.25,17.799999,17.799999,1086600,1.0868,1.089,1.0936,1.0819,1,51.6,52.11,52.57,51.42,267280,0,0
4/25/2017,120.529999,120.870003,120.050003,120.25,120.25,10344800,237.910004,238.949997,237.809998,238.550003,230.637833,76698300,20915.50977,21026.9707,20909.38086,20996.11914,20996.11914,348180000,17.450001,17.65,16.799999,17,17,1470400,1.0926,1.0868,1.0951,1.0851,1,52.1,51.6,52.39,51.3,272760,1,1
4/26/2017,120.209999,120.959999,119.870003,120.839996,120.839996,9758800,238.509995,239.529999,238.350006,238.399994,230.492798,84702500,21009.94922,21070.90039,20972.26953,20975.08984,20975.08984,328550000,16.799999,17.5,16.549999,17.5,17.5,1585100,1.0903,1.0924,1.0951,1.0856,0,51.82,51.81,52.46,51.38,206560,0,0
4/27/2017,120.419998,120.599998,119.970001,120.389999,120.389999,8267000,238.770004,238.949997,237.979996,238.600006,230.686157,57410300,20991.11914,21005.80078,20935.80078,20981.33008,20981.33008,305690000,17.4,17.5,16.6,16.9,16.9,1433800,1.0873,1.0903,1.0933,1.0851,0,51.44,51.57,51.76,50.45,187130,0,1
4/28/2017,120.339996,120.769997,120.269997,120.769997,120.769997,8928200,238.899994,238.929993,237.929993,238.080002,230.183411,53247400,20987.39063,20987.75977,20926.75,20940.50977,20940.50977,329990000,16.75,18.4,16.6,18.299999,18.299999,1539800,1.0897,1.0877,1.0949,1.0857,1,51.73,51.58,52.12,51.31,23200,1,0
